Frequency,MonetaryValue,Cluster,PCA1,PCA2
32,16904.510000000002,2,3.5636851870654236,1.204615387414511
1,199.08,0,-0.44523303707612016,-0.15299756517801172
3,222.65,0,-0.27024874033966995,0.01824595593934878
19,30867.77,2,3.546493624416251,-1.0286738659860863
12,3722.12,0,0.7864628751970383,0.5195595207447888
1,91.67999999999999,0,-0.4537557206037027,-0.1444748816504292
1,122.39999999999999,0,-0.45131794743827125,-0.14691265481586066
6,2017.2,0,0.13182791191868776,0.13551103046170715
1,439.33000000000004,0,-0.42616809557238,-0.17206250668175188
1,313.64,0,-0.43614217464669885,-0.16208842760743303
1,236.11,0,-0.44229453641479444,-0.15593606583933742
109,57885.45,1,13.480596586550595,4.617474975301052
13,5189.32,2,0.9894488917803144,0.4896874130884181
2,1976.0,0,-0.2176693152585531,-0.20744737806867342
7,1662.45,0,0.19023382372469264,0.2502190275826076
48,47111.18,2,7.345634529543239,0.19248858776718167
2,505.8,0,-0.3343364411640632,-0.09078025216316334
1,419.70000000000005,0,-0.42772582627672306,-0.17050477597740882
18,7320.88,2,1.5913827451036648,0.7533231043995946
3,594.21,0,-0.2407637469364246,-0.01123903746389658
14,5272.83,2,1.0826327484913314,0.5696174653043063
2,465.70000000000005,0,-0.3375185604327416,-0.08759813289448495
3,610.62,0,-0.23946153802871858,-0.012541246371602602
1,72.0,0,-0.45531741903780715,-0.14291318321632474
1,526.96,0,-0.4192142523924726,-0.1790163498616593
5,3721.45,0,0.1805110263740662,-0.08628599292057666
2,748.46,0,-0.3150802550858214,-0.11003643824140512
1,347.49,0,-0.433456021598201,-0.16477458065593087
5,1468.8000000000002,0,0.00175289743171328,0.09247213602177624
1,321.88000000000005,0,-0.4354882927820128,-0.16274230947211907
1,20.6,0,-0.45939624523257194,-0.1388343570215599
14,6357.08,2,1.1686729683682524,0.4835772454273853
1,234.38,0,-0.44243181986454044,-0.15579878238959144
6,3199.92,0,0.22568217878779734,0.04165676359259759
12,1658.8999999999999,0,0.6227368872288934,0.6832855087129337
4,1217.6,0,-0.1047379313532359,0.025849055879820056
1,134.9,0,-0.45032601499791014,-0.14790458725622174
2,506.75,0,-0.33426105429859576,-0.09085563902863077
1,885.33,0,-0.39077594610029626,-0.2074546561538356
1,148.62,0,-0.4492372699513698,-0.14899333230276204
7,1898.6100000000001,0,0.20897420493394667,0.23147864637335355
1,263.5,0,-0.44012101405147525,-0.15810958820265664
2,233.25,0,-0.35596453609369644,-0.06915215723353012
4,2240.47,0,-0.023568496531463968,-0.055320378941951874
1,90.65,0,-0.4538374558367884,-0.1443931464173435
2,681.65,0,-0.3203819355930634,-0.10473475773416317
1,275.45,0,-0.43917272663849005,-0.15905787561564183
8,3666.9500000000003,0,0.4358570643244499,0.17770969590975572
8,3983.65,0,0.4609886646334385,0.15257809560076713
2,504.85,0,-0.3344118280295306,-0.09070486529769589
1,3138.04,0,-0.21201305588222957,-0.38621754637190225
3,790.71,0,-0.22517056897394827,-0.026832215426372926
12,5267.33,0,0.9090823892906672,0.3969400066511599
1,405.1,0,-0.4288844033670648,-0.16934619888706706
1,24.4,0,-0.45909469777070216,-0.1391359044834297
4,805.0,0,-0.13747963734467478,0.05859076187125894
14,4814.56,2,1.0462669181357893,0.6059832956598484
3,449.96999999999997,0,-0.2522098537522393,0.0002070693519181176
2,1207.34,0,-0.27866601842718963,-0.1464506749000369
7,2146.38,0,0.22863589299380807,0.21181695831349215
3,1624.84,0,-0.1589785204556765,-0.09302426394464466
3,778.42,0,-0.22614583694931129,-0.02585694745100991
3,1586.54,0,-0.1620178014529429,-0.08998498294737829
5,3946.14,0,0.1983412103760449,-0.10411617692255534
1,307.12,0,-0.4366595666075912,-0.16157103564654068
1,359.38,0,-0.4325124954609295,-0.16571810679320234
12,7587.2,2,1.093174734124306,0.21284766181752116
1,17.65,0,-0.45963034128849717,-0.13860026096563471
2,372.2,0,-0.3449382150866425,-0.08017847824058401
1,429.68,0,-0.42693386741633876,-0.17129673483779315
1,458.73,0,-0.4246286164249396,-0.17360198582919228
1,333.82,0,-0.4345407989149799,-0.16368980333915198
1,541.14,0,-0.41808900423212697,-0.18014159802200488
1,127.2,0,-0.4509370453811726,-0.1472935568729593
1,69.6,0,-0.4555078700663565,-0.14272273218777537
10,2212.11,0,0.49352273392856083,0.4662718441594555
10,6621.6,0,0.843436028044387,0.11635855004362927
2,831.45,0,-0.30849461722777605,-0.11662207609945048
1,229.75,0,-0.4427992316404502,-0.15543137061368167
10,8333.72,0,0.9793006176276694,-0.019506039539653117
1,572.3100000000001,0,-0.41561552149884257,-0.18261508075528932
1,86.10000000000001,0,-0.45419851924507987,-0.14403208300905201
1,359.69,0,-0.43248789553640854,-0.16574270671772331
6,3078.4,0,0.21603900837558296,0.05129993400481197
3,105.34,0,-0.2795578279059708,0.027555043505649565
3,570.66,0,-0.24263254765406492,-0.00937023674625627
1,164.69,0,-0.4479620416060416,-0.15026856064809027
4,1646.6399999999999,0,-0.0706916358162341,-0.008197239657181742
1,412.08,0,-0.4283305082923672,-0.1699000939617647
1,136.73,0,-0.4501807960886413,-0.1480498061654906
3,1271.06,0,-0.18705258915575226,-0.06495019524456892
1,373.01000000000005,0,-0.4314308923279598,-0.16679970992617207
2,1572.99,0,-0.24965001068174697,-0.17546668264547954
30,6615.77,2,2.574112480023256,1.8479602766028678
4,1233.06,0,-0.1035111093109973,0.024622233837581456
7,1580.3,0,0.18371484372663954,0.25673800758066073
6,1778.79,0,0.11290898287016872,0.15442995951022617
1,966.6600000000001,0,-0.38432203687033084,-0.213908565383801
1,2803.2,0,-0.2385841485486702,-0.3596464537054616
13,8308.19,2,1.2369455582018343,0.24219074666689835
2,285.6,0,-0.3518103230334642,-0.07330637029376234
3,758.65,0,-0.22771467729698638,-0.024288107103334813
5,2617.9,0,0.09293926280922768,0.0012857706442618668
7,1523.35,0,0.1791955995283544,0.2612572517789458
6,2330.94,0,0.15672462262579884,0.11061431975459607
7,3264.23,0,0.3173424272704197,0.12311042403688051
1,81.6,0,-0.45455561492360985,-0.14367498733052203
1,132.5,0,-0.4505164660264595,-0.14771413622767238
1,76.23,0,-0.45498174909998895,-0.1432488531541429
1,516.8,0,-0.4200204950799981,-0.17821010717413377
1,88.5,0,-0.4540080682165305,-0.14422253403760138
4,805.9200000000001,0,-0.1374066311170642,0.05851775564364835
9,9796.23,0,1.0088005522324168,-0.2221198830713058
1,204.25,0,-0.4448227738187868,-0.15340782843534506
17,3457.83,2,1.198275021541259,0.9733169190350948
2,571.34,0,-0.32913554099276193,-0.09598115233446461
2,346.5,0,-0.34697762818402494,-0.0781390651432016
1,643.0,0,-0.41000594516211253,-0.18822465709201935
2,305.9,0,-0.3501994247503178,-0.07491726857690877
4,1265.1299999999999,0,-0.10096620744200689,0.02207733196859105
5,1036.21,0,-0.03257510691835108,0.1268001403718406
1,112.53,0,-0.45210117729318033,-0.14612942496095152
4,429.0,0,-0.1673169651507364,0.08842808967732055
4,635.26,0,-0.15094928633882612,0.07206041086541026
1,558.72,0,-0.41669395044800317,-0.18153665180612874
5,1390.23,0,-0.004481993115420407,0.09870702656890992
6,897.52,0,0.042976158732807204,0.2243627836475877
2,253.09,0,-0.35439014092435533,-0.07072655240287122
1,252.68,0,-0.4409796307718518,-0.1572509714822801
2,399.3,0,-0.3427877055559397,-0.08232898777128683
2,1920.71,0,-0.22205683082875827,-0.20305986249846825
1,51.410000000000004,0,-0.4569513301535699,-0.14127927210056196
2,504.95,0,-0.33440389257000774,-0.09071280075721878
1,149.75,0,-0.4491475992587612,-0.1490830029953707
2,336.59999999999997,0,-0.34776323867679093,-0.0773534546504356
8,1119.36,0,0.2336940910652889,0.3798726691689167
2,373.16,0,-0.3448620346752228,-0.08025465865200372
4,1239.27,0,-0.1030183172746259,0.024129441801210058
1,722.5600000000001,0,-0.40369249356570225,-0.19453810868842963
7,2300.78,0,0.24088824249714827,0.19956460881015195
18,5236.77,2,1.4259990396411886,0.9187068098620708
14,3545.47,2,0.9455587948767605,0.7066914189188771
1,590.0,0,-0.41421173870924355,-0.18401886354488833
1,360.85,0,-0.43239584420594307,-0.1658347580481888
2,238.86,0,-0.35551935681446234,-0.06959733651276417
3,1300.98,0,-0.18467829966650393,-0.06732448473381725
3,264.9,0,-0.26689600869124946,0.014893224290928288
3,893.12,0,-0.2170438648765579,-0.03495891952376327
4,1494.87,0,-0.08273528273412233,0.0038464072607064794
1,350.85,0,-0.43318939015823194,-0.16504121209589995
1,181.05,0,-0.446663800428097,-0.15156680182603488
2,279.7,0,-0.3522785151453146,-0.07283817818191193
2,655.47,0,-0.32245943889615564,-0.1026572544310709
1,734.91,0,-0.4027124643146255,-0.19551813793950637
3,781.59,0,-0.2258942828824357,-0.02610850151788548
5,927.61,0,-0.04119301596020823,0.13541804941369776
1,307.95,0,-0.4365937022935512,-0.16163689996058067
1,208.63,0,-0.4444752006916843,-0.1537554015624476
10,2909.68,0,0.5488781189223757,0.4109164591656406
3,415.57,0,-0.25493965182811307,0.002936867427791853
6,1192.94,0,0.0664190932553251,0.2009198491250698
1,815.79,0,-0.39629426465251305,-0.2019363376016188
3,900.77,0,-0.21643680222305695,-0.035565982177264255
5,705.11,0,-0.05884941339863565,0.15307444685212515
3,2278.77,0,-0.10708616999765024,-0.14491661440267092
2,1076.2,0,-0.2890725800455059,-0.13604411328172064
2,913.62,0,-0.3019740501378184,-0.12314264318940812
1,95.45,0,-0.45345655377968974,-0.1447740484744421
1,61.72,0,-0.45613318427676014,-0.14209741797737177
3,917.57,0,-0.2151036450232116,-0.03689913937710958
7,1751.75,0,0.19732018907863227,0.24313266222866795
1,53.65,0,-0.45677357586025724,-0.14145702639387464
2,258.34,0,-0.3539735292994037,-0.07114316402782288
1,284.86,0,-0.43842599989738623,-0.15980460235674568
1,249.58,0,-0.44122563001706133,-0.15700497223707052
2,409.17,0,-0.34200447570103054,-0.08311221762619597
1,124.75,0,-0.45113146413948335,-0.14709913811464853
7,1890.0,0,0.20829096186902593,0.2321618894382743
1,310.26,0,-0.4364103931785725,-0.16182020907555938
6,7207.89,0,0.5437330158273207,-0.27639407344692574
13,4212.411,0,0.9119266735098573,0.5672096313588751
34,11236.95,2,3.2870521662568963,1.8274762260768491
2,679.4,0,-0.32056048343232835,-0.10455620989489817
8,3391.52,0,0.4140004281605575,0.19956633207364816
1,281.76,0,-0.43867199914259575,-0.1595586031115361
14,6251.71,2,1.1603113746689846,0.4919388391266531
7,4323.97,0,0.40143766601828074,0.03901518528901948
3,1655.17,0,-0.15657169558238435,-0.09543108881793683
1,262.4,0,-0.440208304106227,-0.15802229814790486
3,1015.74,0,-0.20731340440959176,-0.04468937999072943
2,2699.48,0,-0.1602578527023577,-0.26485884062486875
1,1575.26,0,-0.33602683021403007,-0.26220377204010176
3,1958.6,0,-0.13249313075208308,-0.11950965364823808
5,11364.08,0,0.7869888365082172,-0.6927638030547275
6,299.4,0,-0.004487411765494856,0.2718263541458898
4,3196.11,0,0.05226592885306991,-0.13115480432648574
1,603.75,0,-0.4131206130248463,-0.18510998922928554
4,1553.65,0,-0.07807081962656831,-0.0008180558468475294
2,1450.5,0,-0.2593701550513334,-0.16574653827589314
3,2303.33,0,-0.10513722113882877,-0.1468655632614924
1,731.36,0,-0.40299417312768804,-0.19523642912644384
1,510.20000000000005,0,-0.4205442354085087,-0.17768636684562314
2,498.1,0,-0.3349474715473256,-0.0901692217799009
1,308.28000000000003,0,-0.4365675152771257,-0.1616630869770062
1,754.87,0,-0.4011285465938569,-0.19710205566027497
2,2297.66,0,-0.19214411615722923,-0.23297257716999728
3,4274.94,0,0.05131909236039767,-0.3033218767607188
2,422.8,0,-0.34092287256806086,-0.08419382075916568
1,1013.58,0,-0.38059871926219146,-0.2176318829919404
2,1552.88,0,-0.25124583159179986,-0.17387086173542665
1,62.4,0,-0.45607922315200444,-0.1421513791021274
6,4585.06,0,0.3355994028231383,-0.06826046044274338
4,1164.59,0,-0.10894451844631922,0.030055642972903373
1,305.28000000000003,0,-0.4368055790628123,-0.16142502319131954
4,2528.9,0,-0.0006802506295959813,-0.07820862484381985
2,835.46,0,-0.30817640530090823,-0.11694028802631833
1,186.94,0,-0.44619640186219883,-0.15203420039193302
1,508.55,0,-0.4206751704906364,-0.17755543176349545
1,91.14,0,-0.45379857208512625,-0.14443203016900563
4,1131.45,0,-0.11157432973220453,0.03268545425878868
11,4101.68,0,0.7300257508986621,0.4028827361162596
2,872.51,0,-0.30523631754767794,-0.11988037577954859
5,1647.74,0,0.015952608701970364,0.07827242475151916
1,213.0,0,-0.4441284211105341,-0.15410218114359783
3,275.4,0,-0.26606278544134615,0.014060001041024965
1,310.83,0,-0.436365161059292,-0.16186544119483987
3,913.9000000000001,0,-0.21539487638770163,-0.03660790801261955
2,154.5,0,-0.3622137104679713,-0.06290298285925523
3,641.36,0,-0.23702217777138257,-0.014980606628938622
2,568.92,0,-0.3293275791132158,-0.0957891142140107
3,2244.7,0,-0.10978978105709844,-0.14221300334322273
46,23616.422,2,5.308103609525672,1.883791689930938
4,1198.9,0,-0.10622186228401607,0.02733298681060023
1,487.34999999999997,0,-0.42235748790948885,-0.17587311434464306
6,429.44,0,0.005831859798069645,0.26150708258232525
3,1103.64,0,-0.20033813548897256,-0.05166464891134863
4,784.17,0,-0.1391325935632925,0.06024371808987664
1,228.3,0,-0.4429142958035321,-0.1553163064505998
4,1028.66,0,-0.11973118857578186,0.040842313102365996
15,6055.47,2,1.2312957833647207,0.5940683393578228
6,2225.04,0,0.14832097099105968,0.11901797138933523
1,217.03,0,-0.44380862209176164,-0.15442198016237024
1,572.77,0,-0.41557901838503725,-0.1826515838690946
2,1766.22,0,-0.23431632224566906,-0.19080037108155745
12,4526.06,0,0.85025920848535,0.4557631874564772
3,423.93,0,-0.25427624741199956,0.0022734630116783405
2,276.76,0,-0.35251181765528755,-0.07260487567193899
6,2047.14,0,0.13420378849984063,0.13313515388055427
2,439.1,0,-0.33962939266583,-0.08548730066139655
4,658.3199999999999,0,-0.14911936937284798,0.07023049389943212
3,1132.6200000000001,0,-0.1980384393192394,-0.053964345081081784
2,637.44,0,-0.3238902022481325,-0.10122649107909407
1,46.5,0,-0.4573409612161438,-0.1408896410379881
2,702.9,0,-0.3186956504444495,-0.10642104288277704
7,1295.25,0,0.16109481635664522,0.27935803495065503
1,424.26,0,-0.42736396932247933,-0.17086663293165255
3,419.87,0,-0.25459842706862884,0.002595642668307641
6,1273.16,0,0.07278491888458645,0.19455402349580844
2,619.08,0,-0.32534715261653485,-0.09976954071069169
1,241.89999999999998,0,-0.4418350733084192,-0.15639552894571268
11,3881.89,0,0.712584404413305,0.42032408260161674
9,5655.2,0,0.6801907927517377,0.10648987640937325
7,2076.32,0,0.22307631005207224,0.21737654125522798
6,4191.8,0,0.30439241470342604,-0.03705347232303113
1,139.8,0,-0.4499371774812886,-0.14829342477284327
1,424.71,0,-0.42732825975462635,-0.17090234249950556
1,219.87,0,-0.44358325504131163,-0.15464734721282025
5,1847.59,0,0.03181162455846348,0.06241340889502604
2,148.22,0,-0.3627120573260087,-0.062404636001217824
2,2312.7,0,-0.19095062304498675,-0.23416607028223976
2,1160.4099999999999,0,-0.2823901295812813,-0.14272656374594522
3,2715.0,0,-0.07246931492095274,-0.17953346947936843
4,1002.35,0,-0.12181900797625389,0.04293013250283804
5,2422.96,0,0.07746987801530837,0.016755155438181162
2,931.12,0,-0.3005853447213129,-0.12453134860591367
4,705.45,0,-0.14537938729971053,0.06649051182629467
38,7670.54,2,3.3502689621404507,2.4567150659009154
1,82.4,0,-0.4544921312474267,-0.14373847100670517
2,592.24,0,-0.3274770299524782,-0.09763966337474836
6,2235.12,0,0.14912086531096685,0.11821807706942805
2,419.75,0,-0.34116490408350897,-0.08395178924371759
3,823.0,0,-0.22260820909400747,-0.029394575306313703
5,1364.59,0,-0.0065166449370890845,0.1007416783905786
5,2215.78,0,0.061029192975787516,0.033195840477702014
2,550.42,0,-0.33079563912495025,-0.0943210542022763
2,627.82,0,-0.32465359345423433,-0.10046309987299218
6,2026.28,0,0.13254845164336604,0.13479049073702887
1,151.45,0,-0.4490126964468721,-0.1492179058072598
2,476.92,0,-0.33662820187427345,-0.08848849145295307
10,2564.98,0,0.5215245899469783,0.43826998814103807
2,271.47,0,-0.35293160346404834,-0.07218508986317818
11,6619.57,0,0.929831892679525,0.2030765943353966
1,154.25,0,-0.44879050358023115,-0.1494400986739007
18,3350.7400000000002,2,1.2763338924016503,1.068371957101609
6,3329.39,0,0.23595621823208135,0.03138272414831357
5,972.28,0,-0.03764824619133385,0.13187327964482337
1,327.38,0,-0.4350518425082539,-0.16317875974587798
1,299.53,0,-0.4372618679853784,-0.16096873426875344
2,1544.79,0,-0.2518878102672016,-0.17322888306002493
2,488.5,0,-0.335709275661523,-0.08940741766570358
5,1642.39,0,0.01552806161749582,0.0786969718359937
4,1180.68,0,-0.1076677030090864,0.02877882753567056
1,176.07999999999998,0,-0.4470581927663846,-0.1511724094877473
1,135.0,0,-0.45031807953838726,-0.14791252271574462
7,2766.73,0,0.2778635161440483,0.16258933516325194
1,282.76,0,-0.4385926445473669,-0.159637957706765
3,462.18,0,-0.2512409341444946,-0.0007618502558265984
2,619.49,0,-0.325314617232491,-0.09980207609473554
3,663.7,0,-0.23524939611396925,-0.01675338828635195
2,374.7,0,-0.34473982859857033,-0.08037686472865622
1,295.85,0,-0.43755389289582075,-0.16067670935831113
1,220.46,0,-0.44353643583012653,-0.15469416642400532
6,3285.05,0,0.2324376354796325,0.034901306900762416
2,1136.64,0,-0.28427638830987195,-0.1408403050173546
2,1182.0,0,-0.2806768638702896,-0.14443982945693692
5,2298.93,0,0.06762752756906946,0.02659750588442007
1,402.97999999999996,0,-0.42905263510895003,-0.16917796714518182
5,1254.72,0,-0.015235334314886924,0.10946036776837643
10,1850.82,0,0.46485271221831614,0.4949418658697002
1,89.5,0,-0.4539287136213016,-0.14430188863283025
2,717.85,0,-0.31750929924577764,-0.10760739408144888
5,1822.28,0,0.029803159753220346,0.06442187370026918
4,938.02,0,-0.1269238890873282,0.04803501361391235
3,632.39,0,-0.2377339884905857,-0.014268795909735487
2,785.25,0,-0.31216079952735065,-0.11295589379987589
17,3959.4900000000002,2,1.2380840477837827,0.9335078927925712
2,1439.6100000000001,0,-0.2602343265933759,-0.16488236673385057
4,514.14,0,-0.16056071491294896,0.08167183943953309
2,364.93,0,-0.34551512299395654,-0.07960157033326999
2,465.15,0,-0.33756220546011745,-0.08755448786710908
1,167.08,0,-0.44777238412344456,-0.1504582181306873
1,223.28,0,-0.4433126558715811,-0.15491794638255077
1,87.6,0,-0.4540794873522365,-0.14415111490189536
1,342.55,0,-0.4338480332986317,-0.16438256895550019
1,152.39999999999998,0,-0.4489373095814046,-0.14929329267272726
10,3208.85,0,0.5726186331770019,0.3871759449110144
1,499.6,0,-0.42138539411793496,-0.1768452081361969
7,1629.35,0,0.18760718662261644,0.2528456646846838
9,4792.96,0,0.6117680865615819,0.174912582599529
2,200.82,0,-0.35853800561696925,-0.0665786877102573
11,2448.2,0,0.5988145147796015,0.5340939722353202
2,990.0,0,-0.29591294615423597,-0.12920374717299057
10,1661.54,0,0.44983247443339236,0.509962103654624
5,3038.85,0,0.12634357967082777,-0.032118546217338215
35,15310.35,2,3.696852128925699,1.5907901723349522
1,174.57999999999998,0,-0.44717722465922793,-0.15105337759490398
3,831.76,0,-0.22191306283980244,-0.030089721560518742
4,1079.29,0,-0.1157134654193433,0.036824589945927445
3,497.74,0,-0.24841908473815538,-0.0035836996621658114
14,2448.32,0,0.8584949007213869,0.7937553130742507
4,614.27,0,-0.15261493929268047,0.07372606381926461
1,404.45,0,-0.4289359838539636,-0.1692946184001683
